state,county,UFO_sightings,Population,Median Age,Median Household Income,percent female,percent HS,percent AF,UFO_percapita
md,frederick county,11,236668.0,38.7,84570.0,50.75084084033329,16.98074940422871,0.3367586661483597,4.6478611388104854e-05
md,harford county,3,246664.0,39.8,80622.0,51.054470859144416,19.759673077546786,0.5067622352674083,1.21622936464178e-05
md,howard county,5,293821.0,38.4,109865.0,50.95347167152791,9.670173336827524,0.3539570010312401,1.701716351111731e-05
md,kent county,1,20130.0,46.1,56259.0,52.6775956284153,23.58668653750621,0.024838549428713365,4.9677098857426726e-05
md,montgomery county,10,989474.0,38.4,98221.0,51.906568540456846,9.81723622854163,0.3971807243040242,1.0106379753283057e-05
md,prince george's county,8,873481.0,35.3,73623.0,51.990713020661005,17.670218356209237,0.3685254745094627,9.158756744565709e-06
md,queen anne's county,1,48166.0,42.8,87256.0,50.47336295312046,21.484034381098702,0.3321845285055849,2.0761533031599053e-05
md,somerset county,2,26347.0,36.6,38447.0,45.113295631381185,26.739287205374424,0.14422894447185639,7.590997077466125e-05
md,st. mary's county,2,107079.0,36.0,85672.0,50.151757113906555,20.090774101364413,2.2067819086842424,1.867779863465292e-05
md,washington county,8,148435.0,40.0,55609.0,49.03088894128743,25.979721763734968,0.17111867147236165,5.389564455822414e-05
md,worcester county,4,51479.0,48.5,57952.0,51.477301423881585,24.738242778608754,0.03302317449833913,7.770158705491559e-05
me,androscoggin county,7,107634.0,40.2,44921.0,51.00804578478919,26.198041511046693,0.1412193173160897,6.503521192188342e-05
me,aroostook county,3,71230.0,45.7,37855.0,50.88305489260143,27.75656324582339,0.04211708549768356,4.211708549768356e-05
me,cumberland county,10,283046.0,41.5,57461.0,51.47007906841997,17.508108222691718,0.21162637875115706,3.532994636914141e-05
me,franklin county,2,30660.0,43.9,41626.0,50.95890410958904,26.487279843444227,0.009784735812133072,6.523157208088715e-05
me,hancock county,5,54557.0,46.7,47460.0,51.15567204941621,24.084902029070513,0.09714610407463753,9.164726799494107e-05
me,kennebec county,4,121757.0,43.2,46808.0,51.36049672708756,25.45808454544708,0.16015506295325935,3.285232060579679e-05
me,knox county,4,39694.0,46.8,49755.0,50.380410137552275,26.98392704187031,0.13604071144253538,0.00010077089736484103
me,lincoln county,2,34297.0,48.6,50181.0,50.72163746100242,23.809662652710152,0.08455550048109164,5.831413826282182e-05
me,penobscot county,10,153649.0,40.4,43734.0,50.72405287375772,24.383497451984717,0.18548770249074187,6.508340438271645e-05
me,sagadahoc county,1,35194.0,44.5,56733.0,51.72472580553503,23.026652270273342,0.22731147354662726,2.8413934193328408e-05
me,somerset county,5,51942.0,44.3,38642.0,50.614146548072846,30.329983443071118,0.1443918216472219,9.626121443148127e-05
me,waldo county,2,38819.0,44.4,42221.0,51.096112728303154,26.041371493340893,0.038640871738066414,5.1521162317421884e-05
me,washington county,1,32621.0,46.2,37236.0,50.7433861622881,28.00036786119371,0.0766377486894945,3.06550994757978e-05
me,york county,8,198220.0,43.4,57348.0,51.38482494198365,23.376551306628997,0.23610130158409848,4.035919685198264e-05
mi,alger county,1,9497.0,48.1,37586.0,45.3301042434453,35.79024955249026,0.0,0.00010529640939243972
mi,allegan county,2,111742.0,39.6,52061.0,50.300692667036564,25.62689051565213,0.010739023822734513,1.7898373037890854e-05
mi,bay county,1,107312.0,41.8,45376.0,50.93652154465483,24.884449083047564,0.05684359624273148,9.318622334874013e-06
mi,benzie county,2,17474.0,47.4,47366.0,50.148792491701954,25.69531875929953,0.05150509328144672,0.00011445576284765938
mi,berrien county,6,156290.0,41.2,43633.0,51.25279928338345,21.42299571309745,0.022394267067630688,3.839017211593832e-05
mi,branch county,1,44398.0,40.1,41856.0,48.193612324879496,27.710707689535564,0.0,2.2523537096265596e-05
mi,chippewa county,1,38760.0,39.5,41637.0,44.36274509803921,26.127450980392158,0.36635706914344685,2.5799793601651186e-05
mi,clinton county,1,75802.0,38.9,60466.0,50.715020711854564,18.843829978100842,0.021107622490171764,1.3192264056357351e-05
mi,delta county,2,36967.0,46.0,42676.0,50.523439824708525,27.26756296156031,0.01352557686585333,5.4102307463413316e-05
mi,dickinson county,1,26201.0,45.7,44136.0,50.59730544635701,30.636235258196255,0.10304950192740735,3.8166482195336056e-05
mi,genesee county,9,421575.0,38.8,42089.0,51.790310146474525,22.11919587262053,0.03724129751527012,2.1348514499199432e-05
mi,grand traverse county,1,88182.0,41.1,51766.0,50.74731804676691,19.482434056836997,0.17350479689732598,1.1340182803746797e-05
mi,gratiot county,1,42148.0,38.5,40359.0,47.136281674100786,27.783050204042897,0.03084369365094429,2.372591819303407e-05
mi,houghton county,1,36494.0,33.1,35430.0,45.72806488737875,20.351290623116128,0.057543705814654456,2.7401764673644982e-05
mi,ingham county,1,281531.0,31.4,45321.0,51.46466996529689,12.990398925873173,0.0628705186995393,3.5520067061886614e-06
mi,jackson county,1,160126.0,39.8,46615.0,48.93084196195496,23.011253637760266,0.09117819716972883,6.245081997926632e-06
mi,kalamazoo county,5,252763.0,34.0,45775.0,51.020916827225506,15.316323987292444,0.04866218552557139,1.9781376229907067e-05
mi,kalkaska county,1,17142.0,43.5,40140.0,49.492474623731184,30.334850075837128,0.02333450005833625,5.8336250145840624e-05
mi,kent county,11,609544.0,34.6,51667.0,50.957929206095045,16.853910464215875,0.03838935335267019,1.8046277217067186e-05
mi,lapeer county,1,88323.0,42.3,52939.0,49.67562243130328,26.250240594182717,0.03623065339718986,1.1322079186621832e-05
mi,leelanau county,2,21682.0,51.2,55018.0,50.774836269716815,18.319343234019,0.013836361959228854,9.224241306152569e-05
mi,livingston county,4,182402.0,41.4,72359.0,50.05592043946887,17.923597328976655,0.043859168210874884,2.1929584105437442e-05
mi,macomb county,17,845197.0,40.3,53451.0,51.383286973332844,21.509304931276375,0.07276410115038269,2.011365397652855e-05
mi,manistee county,2,24626.0,47.6,41551.0,48.18078453666856,26.963372045805244,0.08933647364574028,8.121497604158207e-05
mi,marquette county,2,67358.0,39.4,45622.0,49.42100418658511,21.887526351732532,0.13955283707948574,2.9692092995635264e-05
mi,mecosta county,1,43007.0,34.3,39470.0,49.74771548817634,21.710419234078174,0.0,2.3252028739507522e-05
mi,monroe county,4,151408.0,41.0,53972.0,50.72651379055267,24.525124167811477,0.025758216210504066,2.6418683292824686e-05
mi,muskegon county,5,171153.0,38.8,40979.0,50.499260895222406,23.228339555836005,0.06426998066057854,2.9213627572990248e-05
mi,oakland county,17,1213406.0,40.5,65594.0,51.47634015325456,14.204561375170389,0.040134958950260674,1.4010149941569433e-05
mi,oceana county,1,26456.0,42.4,40023.0,49.81100695494406,24.58043543997581,0.0,3.779860901118839e-05
mi,ogemaw county,1,21537.0,48.0,34619.0,50.04411013604495,30.983888192413055,0.09286344430514927,4.643172215257464e-05
mi,ottawa county,2,267017.0,34.6,56453.0,50.912863225936924,18.382350187441247,0.03894883097330881,7.490159802559388e-06
mi,presque isle county,1,13234.0,52.1,39652.0,49.750642285023424,30.716336708478163,0.01511258878645912,7.55629439322956e-05
mi,saginaw county,3,198841.0,40.0,42331.0,51.579905552677765,23.00933912020157,0.006034972666602964,1.5087431666507411e-05
mi,st. clair county,2,161865.0,41.9,48066.0,50.47724955981837,25.245111667130015,0.06239767707657616,1.2355975658727951e-05
mi,st. joseph county,1,61111.0,38.8,44051.0,50.391909803472366,25.661501202729458,0.07854559735563156,1.6363666115756574e-05
mi,van buren county,2,75897.0,40.3,45129.0,50.52110096578257,23.33557321106236,0.02766907782916321,2.635150269444115e-05
mi,washtenaw county,7,348560.0,33.3,59055.0,50.65612806977278,9.899299977048427,0.04532935506082166,2.00826256598577e-05
mi,wayne county,20,1804507.0,37.6,41184.0,51.936678549875396,19.888645485997007,0.022887137594922047,1.1083359610131743e-05
mn,aitkin county,1,16032.0,52.0,41617.0,48.983283433133735,31.761477045908183,0.037425149700598806,6.2375249500998e-05
mn,anoka county,10,334027.0,37.4,70380.0,49.994162148568826,19.457109754600676,0.05478599035407317,2.993769964703452e-05
mn,beltrami county,2,45021.0,33.4,43231.0,49.79676151129473,16.761067057595344,0.01554829968237045,4.4423713378201283e-05
mn,carver county,4,92770.0,36.6,83773.0,50.36003018217096,13.816966691818475,0.0,4.311738708634257e-05
mn,cass county,1,28485.0,47.5,45045.0,48.888888888888886,25.873266631560472,0.0456380551167281,3.5106196243637e-05
mn,clay county,1,59638.0,32.1,52410.0,50.5365706428787,17.327878198464067,0.08216237969080116,1.6767832589959423e-05
mn,cook county,1,5195.0,50.2,52215.0,49.74013474494706,21.385948026948988,0.0,0.00019249278152069297
mn,crow wing county,1,62742.0,43.1,47058.0,50.122724809537466,21.444965095151574,0.2024162443020624,1.59382869529183e-05
mn,dakota county,10,402306.0,37.1,73732.0,50.84264216790204,14.759909123900714,0.06661595899638584,2.4856701118054416e-05
mn,douglas county,1,36264.0,43.9,50905.0,49.92554599602912,21.85087138760203,0.03309066843150232,2.757555702625193e-05
mn,goodhue county,2,46259.0,42.3,56836.0,50.411811755550275,22.672344841003913,0.038911346981128,4.323482997903111e-05
mn,hennepin county,21,1170623.0,36.0,64403.0,50.807219745383435,12.525894331479904,0.032888470498187716,1.793916572628421e-05
mn,isanti county,2,38078.0,38.2,57353.0,49.87919533588949,26.264509690635013,0.1575713010137087,5.252376700456957e-05
mn,kanabec county,5,16151.0,43.0,47068.0,49.43347161166491,28.38833508761067,0.018574701256888117,0.00030957835428146866
mn,lac qui parle county,3,7184.0,49.2,48468.0,49.95824053452116,28.438195991091312,0.027839643652561245,0.0004175946547884187
mn,mcleod county,1,36321.0,39.4,55170.0,50.38407532832245,24.72674210511825,0.03303873792021145,2.7532281600176208e-05
mn,meeker county,1,23197.0,41.7,53904.0,49.31241108764065,26.3784110014226,0.0,4.3109022718454976e-05
mn,mille lacs county,2,25927.0,40.0,47862.0,49.73579665985267,25.251668145176843,0.10413854283179698,7.713966135688665e-05
mn,nicollet county,1,32849.0,34.3,60115.0,50.31203385186763,16.980730007001736,0.012176930804590702,3.0442327011476756e-05
mn,olmsted county,3,146063.0,36.4,66252.0,51.09439077658271,14.879195963385664,0.030123987594394202,2.053908245072332e-05
mn,otter tail county,2,57369.0,46.4,48961.0,49.856194111802544,22.96536456971535,0.02963272847705207,3.4862033502414194e-05
mn,pine county,1,29449.0,42.9,43928.0,46.51091717885157,31.01633332201433,0.0,3.39570104248022e-05
mn,ramsey county,7,515732.0,34.6,54247.0,51.47460308842577,15.005467956225328,0.03315675583442563,1.3572940984852598e-05
mn,redwood county,1,15942.0,42.6,47447.0,50.31990967256304,26.188683979425413,0.08154560281018693,6.272738677706687e-05
mn,renville county,2,15499.0,43.9,50802.0,49.33221498161171,28.240531647203042,0.02580811665268727,0.00012904058326343635
mn,scott county,8,132774.0,35.1,86112.0,50.20259990660823,15.188967719583655,0.036151656197749564,6.02527603295826e-05
mn,sherburne county,1,89120.0,34.7,73098.0,49.04398563734291,17.054533213644525,0.0,1.1220825852782766e-05
mn,st. louis county,5,200327.0,40.8,46517.0,49.86546995662092,20.272853883899824,0.10183350222386398,2.495919172153529e-05
mn,stearns county,4,151053.0,33.4,54551.0,49.533607409319906,18.685494495309594,0.06156779408551965,2.648077164968587e-05
mn,steele county,1,36512.0,39.4,56480.0,50.873685363716035,23.282756354075374,0.09038124452234882,2.738825591586328e-05
mn,washington county,7,241315.0,38.5,81540.0,50.57207384538881,15.207923253838343,0.05884424921782732,2.9007728487661354e-05
mn,wilkin county,1,6576.0,43.0,50507.0,49.6198296836983,22.414841849148416,0.0,0.00015206812652068127
mn,winona county,1,51328.0,33.4,47468.0,50.92347256857855,18.58829488778055,0.052602867830423936,1.9482543640897755e-05
mn,wright county,2,126142.0,34.8,71598.0,49.6281967940892,19.518479174263923,0.04280889790870607,1.5855147373594837e-05
mo,andrew county,1,17319.0,41.9,54336.0,50.96137190368959,27.23020959639702,0.16167215197182286,5.774005427565102e-05
mo,boone county,3,165776.0,29.7,48627.0,51.67454878872696,11.819563748672907,0.12788340893736128,1.8096708811890744e-05
mo,callaway county,5,44276.0,37.9,47964.0,48.77811907128015,25.018068479537448,0.04968831872797903,0.00011292799710904328
mo,cape girardeau county,2,76322.0,36.0,46516.0,51.855297293047876,21.280888865595767,0.11530096171483976,2.6204764026099946e-05
mo,cass county,2,99875.0,38.4,60350.0,51.04180225281601,23.068836045056322,0.16020025031289112,2.002503128911139e-05
mo,franklin county,1,101569.0,39.6,48857.0,50.31062627376463,22.981421496716518,0.02953657119790487,9.845523732634958e-06
mo,greene county,4,278231.0,35.6,40337.0,51.32354051130176,18.23592626270976,0.09560401249321607,1.4376543232062567e-05
mo,henry county,1,22183.0,44.0,39839.0,51.169814722986075,29.07181174773475,0.4147320019835009,4.507956543298923e-05
mo,jackson county,6,675641.0,36.3,47015.0,51.647546552089054,19.616038695105832,0.033301709043708126,8.880455744988833e-06
mo,jasper county,1,116803.0,35.2,40399.0,51.18618528633683,22.17580027910242,0.09503180568992235,8.56142393602904e-06
mo,jefferson county,7,219636.0,38.1,54845.0,50.30641607022528,23.22479010726839,0.09288094847839153,3.187091369356572e-05
mo,marion county,1,28804.0,39.5,42046.0,51.97889182058047,25.18053048187752,0.04513262046937925,3.471740036106096e-05
mo,moniteau county,1,15657.0,37.8,47118.0,47.79331928211023,26.92725298588491,0.13412531136232994,6.386919588682378e-05
mo,morgan county,1,20392.0,46.9,34797.0,50.35307963907415,29.683209101608476,0.009807767752059632,4.9038838760298155e-05
mo,new madrid county,1,18695.0,40.6,35793.0,52.32415084247125,29.189622893821877,0.16047071409467772,5.3490238031559244e-05
mo,pettis county,1,42146.0,37.6,38580.0,51.093816732311495,21.446875148294026,0.3986143406254449,2.372704408484791e-05
mo,platte county,1,90842.0,38.2,67721.0,50.620858193346685,15.610620638030866,0.6263622553444442,1.1008123995508685e-05
mo,st. charles county,21,365101.0,37.1,71077.0,50.912761126373255,17.361223332721632,0.08929036074949123,5.7518330544150794e-05
mo,st. francois county,2,65602.0,38.7,37238.0,46.19218926252248,23.319410993567267,0.02438950032011219,3.048687540014024e-05
mo,st. louis city,13,318955.0,34.2,34582.0,51.69161793983478,16.712702418836514,0.038876957564546726,4.075810067250866e-05
mo,st. louis county,7,999725.0,40.0,58910.0,52.66468278776664,15.20088024206657,0.05541523919077746,7.001925529520618e-06
mo,taney county,2,52412.0,41.2,38461.0,51.48439288712508,24.440967717316646,0.09730596046706862,3.815920018316416e-05
mo,vernon county,1,20990.0,40.8,38679.0,51.76274416388756,29.232968080038113,0.04764173415912339,4.7641734159123394e-05
mo,washington county,1,25135.0,40.2,34702.0,48.88402625820569,27.045951859956237,0.0,3.9785160135269546e-05
mo,webster county,1,36274.0,37.8,44596.0,49.00755361967249,26.44042564922534,0.0909742515300215,2.7567955009097426e-05
ms,adams county,2,32308.0,40.3,27381.0,49.80500185712517,23.761916553175684,0.02785687755354711,6.19041723412158e-05
ms,bolivar county,1,34107.0,34.3,28599.0,53.211950625971205,16.201952678335825,0.11727797812765708,2.931949453191427e-05
ms,covington county,1,19520.0,38.6,33381.0,51.24999999999999,22.418032786885245,0.0,5.122950819672131e-05
ms,desoto county,2,163975.0,35.4,58505.0,51.38283274889465,19.601158713218478,0.11465162372312851,1.2196981247141332e-05
ms,forrest county,3,75991.0,31.1,36726.0,52.27461146714742,16.509849850640208,0.6869234514613572,3.947835927938835e-05
ms,franklin county,2,8013.0,41.7,32372.0,51.44140771246724,27.81729689254961,0.3868713340821166,0.0002495944090852365
ms,grenada county,2,21745.0,40.3,34129.0,53.03288112209703,20.71280754196367,0.03679006668199586,9.197516670498966e-05
ms,hancock county,1,44597.0,41.0,44522.0,51.36668385765859,21.140435455299684,0.3318608875036438,2.2423032939435388e-05
ms,harrison county,4,190756.0,35.3,43124.0,50.34861288766802,18.872800855543208,3.066744951666003,2.096919625070771e-05
ms,hinds county,1,246300.0,33.3,37626.0,53.092976045472994,15.565976451481934,0.07023954526999594,4.060089321965083e-06
ms,jackson county,3,139906.0,36.9,48943.0,50.73835289408603,21.336468771889695,0.5174903149257359,2.1442968850513918e-05
ms,lafayette county,1,48905.0,27.7,43328.0,50.71874041509048,11.888354973929047,0.040895613945404356,2.0447806972702178e-05
ms,lincoln county,1,34870.0,37.8,36498.0,52.20246630341268,22.33151706337826,0.028677946659019213,2.8677946659019214e-05
ms,madison county,2,97151.0,36.3,59904.0,52.011816656544966,10.732776811355519,0.30879764490329487,2.058650966021966e-05
ms,monroe county,2,36652.0,39.5,36308.0,52.48008294226781,25.05183891738514,0.10367783477027175,5.456728145803776e-05
ms,panola county,1,34558.0,36.5,35715.0,51.88378957115574,20.95607384686614,0.0,2.8936859771977546e-05
ms,rankin county,2,143665.0,36.4,57380.0,51.78853582988202,18.820867991508024,0.14895764452023805,1.3921275188807295e-05
ms,tate county,1,28625.0,36.4,41494.0,50.75633187772925,19.70305676855895,0.04541484716157205,3.4934497816593884e-05
ms,tunica county,1,10660.0,32.2,31446.0,51.80112570356473,18.48030018761726,0.0,9.380863039399625e-05
mt,broadwater county,1,5666.0,45.5,45932.0,49.029297564419345,28.90928344511119,0.0,0.00017649135192375574
mt,cascade county,1,81621.0,38.8,44963.0,50.10597762830644,20.74588647529435,3.5101260704965638,1.225174893716078e-05
mt,dawson county,1,9132.0,42.3,50405.0,47.90845378887429,20.76215505913272,0.0,0.00010950503723171266
mt,flathead county,6,91536.0,41.7,46581.0,50.025126726096836,21.275782205908058,0.06445551477014508,6.554798112218144e-05
mt,gallatin county,10,91499.0,32.8,52833.0,48.37429917266856,12.432922764183216,0.07103902774893715,0.00010929081192144176
mt,lake county,2,28905.0,41.2,38019.0,50.6555959176613,20.809548521017124,0.013838436256702991,6.919218128351496e-05
mt,lewis and clark county,3,64143.0,40.8,56243.0,50.33285003819591,16.288605147872723,0.24476560185834775,4.677049717038492e-05
mt,lincoln county,2,19581.0,49.8,33333.0,49.440784433889995,25.887339768142585,0.0,0.00010213982942648486
mt,madison county,2,7702.0,50.5,47762.0,48.46793040768632,23.669176837185148,0.23370553103090105,0.00025967281225655674
mt,missoula county,5,110243.0,34.3,46117.0,49.73649120579084,15.319793546982574,0.12064258048130039,4.5354353564398645e-05
mt,ravalli county,1,40423.0,46.4,38688.0,50.186774855898875,24.661702496103704,0.10142740519011453,2.4738391509784034e-05
mt,richland county,1,10318.0,39.4,58112.0,48.01318084900175,23.415390579569685,0.0,9.691800736576855e-05
mt,sanders county,2,11400.0,50.5,32881.0,49.175438596491226,30.2280701754386,0.05263157894736842,0.00017543859649122806
mt,silver bow county,3,34322.0,41.6,38659.0,49.093875648272245,25.92214905891265,0.03496299749431851,8.740749373579628e-05
mt,yellowstone county,5,150156.0,38.3,51342.0,51.10551692906044,20.968193079197633,0.10389195236953568,3.329870268254349e-05
nc,alamance county,2,152472.0,38.8,43043.0,52.38273256729104,19.589826328768563,0.055747940605488225,1.3117162495408993e-05
nc,alexander county,2,37071.0,41.1,40637.0,49.51849154325483,27.58220711607456,0.0,5.3950527366405005e-05
nc,beaufort county,2,47575.0,44.2,40429.0,52.03993694167105,23.100367840252233,0.021019442984760904,4.2038885969521806e-05
nc,brunswick county,16,110324.0,48.3,46438.0,51.225481309597185,20.84405931619593,0.12236684674232262,0.0001450273739168268
nc,buncombe county,6,241801.0,40.8,44713.0,51.88770931468439,18.13598785778388,0.1443335635501921,2.481379316049148e-05
nc,burke county,1,90591.0,41.8,37263.0,49.96522833394046,20.897219370577652,0.07837423143579385,1.1038624145886457e-05
nc,cabarrus county,3,181415.0,37.0,53551.0,51.20745252597635,17.9477992448254,0.09646390871758123,1.653667006587107e-05
nc,carteret county,5,67198.0,45.9,46534.0,50.95240929789577,20.80865501949463,1.4345665049555045,7.440697639810709e-05
nc,catawba county,3,154432.0,40.1,44332.0,51.07749689183589,20.493809573145462,0.03172917530045587,1.942602569415665e-05
nc,cleveland county,3,97670.0,40.7,38989.0,51.98832804341149,22.876011057643083,0.012286270093170881,3.07156752329272e-05
nc,craven county,1,104041.0,36.0,47141.0,49.68906488788074,18.290866100864083,6.121625128555089,9.611595428725214e-06
nc,cumberland county,7,322033.0,30.9,45231.0,51.457459328702335,16.23467160197868,8.795682430061516,2.1736902739781328e-05
nc,dare county,5,34289.0,44.0,55481.0,50.0452040012832,17.991192510717724,0.10498993846423052,0.00014581935897809792
nc,davidson county,2,162975.0,40.6,43083.0,51.029298972235004,23.198650099708544,0.011044638748274275,1.2271820831415862e-05
nc,davie county,2,41339.0,43.1,50139.0,51.0728367885048,23.10167154503012,0.10401799753259634,4.838046396864946e-05
nc,durham county,4,276494.0,33.7,51853.0,51.9834065115337,11.853060102570037,0.06944092819374019,1.4466860040362539e-05
nc,edgecombe county,2,56049.0,40.2,33960.0,53.65126942496744,25.354600438901677,0.0,3.568306303413085e-05
nc,forsyth county,5,354656.0,37.5,45724.0,52.46210412343228,17.34328476044392,0.05977623387169539,1.4098168365965893e-05
nc,franklin county,3,61154.0,39.6,41696.0,50.310691042286685,22.17516433920921,0.0,4.9056480361055694e-05
nc,gaston county,9,207263.0,39.0,42017.0,51.57553446587186,19.867993804972425,0.03859830263964142,4.34230904695966e-05
nc,guilford county,11,495326.0,36.6,45431.0,52.3974109980094,16.774205270872113,0.10074173372687886,2.220759661313963e-05
nc,harnett county,3,118793.0,33.5,44625.0,50.84222134300843,18.902628942782822,3.5473470659045567,2.5254013283610986e-05
nc,hoke county,1,48842.0,31.0,45489.0,50.972523647680276,17.562753368002948,6.254862618238402,2.0474182056426847e-05
nc,iredell county,2,161297.0,39.4,50329.0,50.76411836549967,19.780901070695673,0.13019460994314835,1.2399486661252224e-05
nc,jackson county,1,40362.0,35.8,36951.0,50.81512313562262,16.988751796243992,0.18581834398691838,2.4775779198255786e-05
nc,johnston county,3,172321.0,37.0,49711.0,50.67055089048927,19.335426326448896,0.15088120426413495,1.7409369722784803e-05
nc,lincoln county,1,78761.0,41.3,48940.0,50.43485989258644,20.656162313835527,0.03174159799900966,1.2696639199603864e-05
nc,mcdowell county,2,44963.0,42.2,35297.0,49.872117074038655,26.068100438138025,0.1023063407690768,4.448101772568557e-05
nc,mecklenburg county,11,947135.0,34.2,55444.0,51.71807609263727,12.762488979923663,0.06472150221457343,1.161397266493161e-05
nc,new hanover county,11,206403.0,37.6,49835.0,51.61601333313954,14.796296565456899,0.3032901653561237,5.329379902423899e-05
nc,onslow county,2,179935.0,25.8,45450.0,46.05051824269875,15.585628143496264,16.98224358796232,1.1115124906216134e-05
nc,orange county,2,136057.0,33.2,55569.0,52.260449664478855,9.46147570503539,0.044834150392850054,1.4699721440278707e-05
nc,pamlico county,1,13115.0,49.0,43853.0,48.65421273351125,24.506290507052995,0.06099885627144491,7.624857033930614e-05
nc,pasquotank county,1,40419.0,36.6,46053.0,51.535169103639376,18.597689205571637,2.295949924540439,2.4740839704099558e-05
nc,pender county,4,53412.0,41.5,44524.0,49.771586909308766,21.74979405377069,0.9117801243166329,7.488953793155097e-05
nc,person county,1,39361.0,41.7,42317.0,51.24107619216991,24.994283681817027,0.005081171718198216,2.540585859099108e-05
nc,pitt county,2,170485.0,31.2,40718.0,52.77649060034607,14.997213831128839,0.20529665366454528,1.173123735225973e-05
nc,richmond county,1,46534.0,39.0,32384.0,51.01001418317789,24.43589633386341,0.38896290884084755,2.148966347187003e-05
nc,rockingham county,1,92974.0,42.5,38567.0,51.768236281110845,24.792952868543892,0.010755695140576935,1.0755695140576936e-05
nc,rowan county,1,138265.0,39.5,41495.0,50.65490181897082,22.578382092358876,0.09546884605648574,7.232488337612556e-06
nc,rutherford county,1,67403.0,42.6,36334.0,51.647552779549876,21.598445173063514,0.023737815824221475,1.4836134890138422e-05
nc,stanly county,1,60529.0,41.1,42518.0,49.90170001156471,22.468568785210394,0.01321680516777082,1.6521006459713525e-05
nc,surry county,6,73486.0,41.6,35641.0,51.15668290558746,20.673325531393736,0.06531856408023297,8.164820510029122e-05
nc,swain county,2,14017.0,40.6,36094.0,50.4601555254334,21.916244560176928,0.05707355354212742,0.00014268388385531855
nc,union county,6,205426.0,36.6,65892.0,50.59924254962858,16.181496013162892,0.02141890510451452,2.920759786979253e-05
nc,wake county,11,929214.0,34.8,66006.0,51.293351154847,10.941074929994597,0.10557309726284797,1.1837961976466132e-05
nc,watauga county,1,51557.0,28.8,34293.0,50.0417014178482,11.18179878580988,0.04655041992357973,1.9396008301491553e-05
nc,yadkin county,1,38217.0,42.1,40371.0,50.89096475390533,24.648716539759793,0.0,2.61663657534605e-05
nc,yancey county,1,17724.0,45.7,38579.0,51.50078988941548,24.746106973595126,0.1861882193635748,5.642067253441661e-05
nd,burleigh county,1,83906.0,36.9,61811.0,50.82711605844635,15.861797726026744,0.3444330560389007,1.1918098824875456e-05
nd,cass county,1,154080.0,31.7,52590.0,49.517133956386296,12.695353063343717,0.24402907580477673,6.490134994807892e-06
nd,cavalier county,1,3952.0,50.8,55904.0,49.64574898785425,22.41902834008097,0.0,0.00025303643724696357
nd,grand forks county,1,67357.0,29.5,46745.0,48.556200543373365,13.90204433095298,1.646450999896076,1.484626690618644e-05
nd,mercer county,2,8456.0,46.5,66534.0,48.54541154210029,22.552034058656574,0.011825922421948912,0.00023651844843897824
ne,dakota county,2,20920.0,32.6,47069.0,50.30114722753346,20.090822179732314,0.0,9.560229445506692e-05
ne,dawson county,1,24256.0,36.7,46078.0,49.63720316622691,21.64825197889182,0.0,4.122691292875989e-05
ne,douglas county,3,524697.0,33.7,53325.0,50.85201554420933,14.155026615360866,0.10291654040331848,5.717585577962138e-06
ne,fillmore county,1,5818.0,46.4,48464.0,51.753179786868344,27.77586799587487,0.10312822275696115,0.00017188037126160193
ne,keith county,1,8247.0,48.5,41970.0,50.16369588941433,25.76694555595974,0.0,0.00012125621438098702
ne,lancaster county,8,289873.0,32.7,51574.0,49.93048679939146,14.407688884442496,0.11936261742211245,2.759829304557513e-05
ne,lincoln county,4,36128.0,39.1,48158.0,50.58126660761736,22.489481842338353,0.0,0.00011071744906997343
ne,sarpy county,2,162728.0,33.2,69965.0,50.087262179833836,14.523622240794454,2.278034511577602,1.229044786392016e-05
ne,scotts bluff county,1,36883.0,38.9,43444.0,51.695903261665265,20.527072092834096,0.021690209581650084,2.7112761977062604e-05
ne,webster county,1,3762.0,47.6,41045.0,52.76448697501329,27.219564061669328,0.0,0.0002658160552897395
ne,york county,1,13762.0,40.7,49633.0,51.04635954076442,24.138933294579275,0.02179915709925883,7.266385699752942e-05
nh,belknap county,2,60216.0,45.1,58654.0,51.092732828484124,22.052278464195563,0.05812408662149595,3.321376378371197e-05
nh,carroll county,8,47694.0,49.0,50866.0,50.12789868746593,23.27546441900449,0.029353797123327884,0.00016773598356187362
nh,cheshire county,3,76896.0,41.3,55155.0,51.34597378277154,23.016801914273824,0.1469517270079068,3.9013732833957553e-05
nh,coos county,1,32520.0,47.4,41985.0,48.99138991389914,28.530135301353017,0.015375153751537515,3.075030750307503e-05
nh,grafton county,4,89166.0,41.4,54912.0,50.651593656775006,19.673418119013974,0.04037413363838234,4.486014848709149e-05
nh,hillsborough county,19,402017.0,39.5,69829.0,50.46901001698934,18.9016882370646,0.046017954464612196,4.726168296365576e-05
nh,merrimack county,5,146710.0,41.9,65353.0,50.66253152477677,20.14518437734306,0.0252198214163997,3.408083975189148e-05
nh,rockingham county,14,296718.0,42.7,77348.0,50.580686038595566,19.79354134228459,0.24636186547496278,4.718284701298876e-05
nh,strafford county,2,123836.0,36.9,58825.0,51.253270454472045,18.51480990988081,0.20026486643625438,1.6150392454536645e-05
nh,sullivan county,2,43398.0,44.6,54463.0,50.7834462417623,27.21784414028296,0.027651043826904465,4.6085073044840775e-05
nj,atlantic county,3,274960.0,40.2,54235.0,51.45803025894675,22.73094268257201,0.14874890893220832,1.0910677916787897e-05
